0,1,2,3,4,5,6,7,8,9,label
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 664, 10]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]",112
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 7]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]",112
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 1962, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 13]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]",112
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 6]","[0, 52, 8]","[0, 1500, 15]","[1, 52, 15]","[0, 1500, 15]","[0, 665, 15]","[1, 52, 15]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]",112
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]",112
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 6]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 665, 11]",112
"[1, 60, 0]","[0, 60, 17]","[1, 52, 17]","[1, 1962, 18]","[0, 52, 19]","[0, 52, 19]","[0, 1500, 25]","[1, 52, 25]","[0, 1500, 25]","[1, 52, 25]",112
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 665, 9]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]",112
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]",112
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 665, 11]",112
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 665, 14]",112
"[1, 60, 0]","[0, 60, 11]","[1, 52, 11]","[1, 1962, 12]","[0, 52, 17]","[0, 52, 18]","[0, 1500, 22]","[1, 52, 22]","[0, 1500, 22]","[1, 52, 22]",112
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]","[0, 663, 13]",112
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 8]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 17]","[1, 52, 17]","[0, 1500, 17]","[1, 52, 17]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 20]","[1, 52, 20]","[0, 1500, 20]","[1, 52, 20]","[0, 665, 20]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[0, 665, 11]","[1, 52, 11]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]",112
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]",112
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 665, 12]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 7]","[0, 52, 8]","[0, 1500, 13]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]","[0, 663, 13]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]",112
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1962, 4]","[0, 52, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]",112
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 5]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 9]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 9]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]",110
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 7]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 380, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 380, 9]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 11]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 725, 8]","[0, 52, 10]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 378, 14]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 378, 11]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 379, 14]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[0, 380, 10]","[1, 52, 10]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 725, 8]","[0, 52, 13]","[0, 1500, 16]","[1, 52, 16]","[0, 1500, 16]","[1, 52, 16]","[0, 378, 16]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 380, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 11]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 379, 14]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 8]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 378, 11]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 378, 9]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 380, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 380, 9]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 9]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 378, 11]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 7]","[0, 52, 8]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 378, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 378, 9]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]",110
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 7]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 8]","[1, 52, 8]","[1, 725, 9]","[0, 52, 10]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 379, 14]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 13]","[1, 52, 13]","[0, 380, 13]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 380, 14]",110
"[1, 60, 0]","[0, 60, 27]","[1, 52, 27]","[1, 725, 27]","[0, 52, 36]","[0, 1500, 44]","[1, 52, 44]","[0, 1500, 44]","[1, 52, 44]","[0, 379, 44]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[0, 378, 10]","[1, 52, 10]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 380, 13]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[0, 379, 10]","[1, 52, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 378, 9]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1500, 8]","[1, 52, 8]","[0, 379, 8]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 8]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 379, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 380, 9]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 378, 14]",110
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 6]","[0, 1500, 13]","[1, 52, 13]","[0, 1500, 13]","[0, 379, 13]","[1, 52, 13]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 378, 9]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 379, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[0, 380, 10]","[1, 52, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 378, 10]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 9]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 378, 11]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 7]","[0, 52, 8]","[0, 1500, 13]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]","[0, 380, 13]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1500, 8]","[1, 52, 8]","[0, 378, 8]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 9]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 6]","[0, 52, 8]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[1, 52, 10]","[0, 378, 10]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 12]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]",110
"[1, 60, 0]","[0, 60, 9]","[1, 52, 9]","[1, 725, 10]","[0, 52, 10]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 378, 14]",110
"[1, 60, 0]","[0, 60, 12]","[1, 52, 12]","[1, 725, 13]","[0, 52, 20]","[0, 1500, 28]","[1, 52, 28]","[0, 1500, 28]","[1, 52, 28]","[0, 379, 28]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 9]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 10]",110
