0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,mean_size,mean_relative_time,duration,label,,,Statistics per label,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 2046, 14]","[0, 40, 15]","[0, 1415, 19]","[1, 40, 29]","[1, 104, 31]","[0, 40, 32]","[1, 132, 32]","[1, 518, 33]","[0, 40, 33]","[0, 40, 34]","[0, 552, 34]","[0, 71, 35]","[1, 40, 35]","[1, 71, 37]","[0, 40, 38]","[0, 293, 51]","[0, 1500, 51]",356.1,28.1,51,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 2046, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1415, 13]","[1, 104, 19]","[1, 132, 19]","[0, 40, 20]","[0, 40, 20]","[1, 518, 21]","[0, 561, 22]","[0, 40, 22]","[1, 40, 22]","[1, 71, 28]","[0, 40, 29]","[0, 292, 32]","[0, 1500, 32]","[0, 989, 32]",402.4,18,32,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 1775, 10]","[0, 40, 11]","[0, 40, 11]","[0, 1500, 18]","[0, 1500, 18]","[0, 642, 18]","[1, 40, 19]","[1, 104, 43]","[0, 40, 44]","[0, 552, 46]","[1, 40, 57]","[1, 132, 162]","[0, 40, 163]","[1, 71, 163]","[0, 40, 164]","[1, 518, 164]","[0, 71, 164]",364.25,64.25,164,222,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 2078, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1415, 15]","[1, 104, 20]","[1, 132, 21]","[0, 40, 22]","[0, 40, 22]","[1, 518, 23]","[0, 552, 23]","[0, 71, 23]","[0, 40, 24]","[1, 40, 24]","[1, 40, 24]","[1, 71, 25]","[0, 40, 26]","[0, 247, 42]",282.4,18.55,42,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 2014, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1415, 12]","[1, 104, 16]","[0, 40, 17]","[0, 552, 19]","[1, 132, 22]","[0, 40, 23]","[0, 71, 25]","[1, 71, 27]","[1, 518, 27]","[0, 40, 28]","[0, 40, 28]","[0, 292, 38]","[0, 1500, 39]","[0, 990, 39]",401.95,19.6,39,222,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1839, 7]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 13]","[0, 1500, 13]","[0, 642, 13]","[1, 40, 14]","[1, 104, 101]","[0, 40, 103]","[0, 552, 104]","[1, 132, 111]","[0, 40, 112]","[1, 71, 112]","[1, 518, 112]","[0, 40, 113]","[0, 71, 114]","[1, 40, 124]",367.45,59.75,124,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1871, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 642, 14]","[1, 40, 15]","[1, 104, 21]","[0, 40, 22]","[0, 552, 24]","[1, 40, 35]","[1, 132, 86]","[0, 40, 87]","[1, 71, 87]","[1, 518, 88]","[0, 40, 88]","[0, 71, 88]",369.05,35.9,88,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 2046, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1415, 12]","[1, 104, 17]","[1, 132, 18]","[0, 40, 18]","[1, 518, 18]","[0, 40, 19]","[0, 40, 19]","[0, 552, 20]","[0, 71, 20]","[1, 40, 21]","[1, 71, 21]","[0, 40, 22]","[0, 246, 30]","[0, 1500, 30]",353.75,15.65,30,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1871, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 14]","[0, 642, 14]","[1, 40, 14]","[1, 104, 19]","[1, 132, 20]","[0, 40, 20]","[1, 518, 21]","[0, 40, 21]","[0, 40, 21]","[0, 552, 23]","[0, 71, 23]","[1, 40, 23]","[1, 71, 24]",369.05,15.1,24,222,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1775, 11]","[0, 40, 12]","[0, 40, 13]","[0, 1500, 17]","[0, 1500, 17]","[0, 643, 17]","[1, 40, 18]","[1, 104, 25]","[1, 132, 26]","[0, 40, 26]","[0, 40, 27]","[0, 552, 28]","[1, 518, 28]","[0, 71, 29]","[0, 40, 29]","[1, 40, 30]","[1, 71, 32]",364.3,19.8,32,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 2046, 17]","[0, 40, 18]","[0, 1415, 23]","[1, 40, 33]","[1, 104, 120]","[1, 132, 121]","[0, 40, 121]","[0, 40, 122]","[1, 465, 122]","[0, 40, 123]","[1, 118, 123]","[1, 107, 123]","[0, 561, 123]","[1, 40, 124]","[0, 40, 124]","[0, 40, 124]","[1, 71, 125]",273.95,84.8,125,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1839, 11]","[0, 40, 13]","[0, 40, 13]","[0, 1500, 18]","[0, 1500, 18]","[0, 643, 18]","[1, 40, 18]","[1, 104, 53]","[0, 40, 54]","[0, 552, 56]","[1, 40, 67]","[1, 132, 67]","[1, 71, 68]","[0, 40, 68]","[1, 518, 68]","[0, 40, 68]","[0, 40, 69]",365.95,37.8,69,222,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1871, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 643, 12]","[1, 40, 13]","[1, 104, 24]","[0, 40, 25]","[1, 132, 25]","[0, 40, 26]","[1, 518, 26]","[0, 552, 27]","[0, 40, 28]","[0, 71, 28]","[1, 71, 29]","[0, 40, 29]",369.1,17.15,29,222,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 2014, 8]","[0, 40, 9]","[0, 1415, 14]","[1, 104, 20]","[0, 40, 21]","[1, 132, 22]","[0, 552, 23]","[1, 518, 23]","[0, 40, 23]","[0, 40, 24]","[1, 40, 24]","[0, 71, 25]","[1, 71, 25]","[0, 40, 26]","[0, 292, 33]","[0, 1500, 33]","[0, 990, 33]",401.95,19.85,33,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 1807, 8]","[0, 40, 10]","[0, 1500, 14]","[0, 1500, 14]","[0, 643, 14]","[1, 40, 15]","[1, 104, 114]","[0, 40, 115]","[0, 552, 117]","[1, 40, 127]","[1, 132, 138]","[0, 40, 139]","[1, 71, 139]","[0, 40, 140]","[1, 518, 140]","[0, 40, 141]","[0, 71, 141]",365.9,76.8,141,222,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1775, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 12]","[0, 1500, 12]","[0, 641, 12]","[1, 40, 13]","[1, 104, 22]","[0, 40, 23]","[0, 552, 25]","[1, 40, 36]","[1, 132, 91]","[0, 40, 92]","[0, 71, 94]","[1, 40, 105]","[1, 71, 130]","[0, 40, 131]",340.3,41.55,131,222,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1871, 5]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 641, 11]","[1, 40, 12]","[1, 104, 16]","[0, 40, 16]","[0, 552, 18]","[1, 40, 29]","[1, 132, 40]","[0, 40, 41]","[1, 71, 42]","[1, 518, 42]","[0, 40, 43]","[0, 71, 43]",369,19.95,43,222,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 2110, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1415, 12]","[1, 104, 15]","[1, 132, 16]","[0, 40, 16]","[1, 518, 17]","[0, 40, 17]","[0, 40, 17]","[0, 583, 18]","[1, 71, 19]","[0, 40, 20]","[0, 292, 27]","[0, 1431, 28]","[0, 1059, 28]","[1, 40, 28]",406.75,15.55,28,222,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 2014, 9]","[0, 40, 10]","[0, 40, 10]","[0, 1415, 14]","[1, 40, 26]","[1, 104, 62]","[1, 132, 63]","[0, 40, 63]","[0, 40, 63]","[0, 561, 65]","[1, 40, 76]","[1, 465, 77]","[1, 118, 77]","[1, 107, 77]","[0, 40, 77]","[0, 40, 78]","[0, 40, 78]",270.8,46.8,78,222,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 2078, 10]","[0, 40, 11]","[0, 40, 11]","[0, 1415, 15]","[1, 104, 19]","[0, 40, 20]","[1, 132, 20]","[1, 518, 21]","[0, 40, 21]","[0, 40, 22]","[0, 552, 22]","[0, 71, 23]","[1, 71, 23]","[0, 40, 24]","[0, 292, 29]","[0, 1500, 29]","[1, 40, 30]",357.65,18.05,30,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1807, 9]","[0, 40, 11]","[0, 1500, 15]","[0, 1500, 15]","[0, 642, 15]","[1, 40, 16]","[1, 104, 23]","[0, 40, 25]","[0, 552, 26]","[1, 40, 37]","[1, 132, 221]","[0, 40, 222]","[1, 71, 223]","[0, 71, 224]","[0, 40, 224]","[1, 40, 236]","[1, 518, 241]",365.85,89.6,241,222,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1807, 5]","[0, 40, 6]","[0, 40, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 643, 12]","[1, 40, 13]","[1, 104, 26]","[0, 40, 27]","[0, 552, 29]","[1, 40, 39]","[1, 132, 53]","[1, 71, 53]","[0, 40, 53]","[1, 518, 54]","[0, 40, 54]","[0, 40, 54]",364.35,25.75,54,222,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1807, 9]","[0, 40, 10]","[0, 1500, 15]","[0, 1500, 15]","[0, 642, 15]","[1, 40, 16]","[1, 104, 196]","[1, 132, 197]","[0, 40, 197]","[1, 518, 197]","[0, 40, 198]","[0, 40, 198]","[0, 552, 199]","[0, 71, 199]","[1, 40, 200]","[1, 71, 202]","[0, 40, 203]",365.85,113.85,203,222,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1839, 6]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 642, 13]","[1, 40, 14]","[1, 104, 26]","[0, 40, 27]","[1, 132, 27]","[0, 40, 28]","[1, 518, 28]","[0, 552, 29]","[0, 40, 29]","[0, 71, 30]","[1, 71, 30]","[0, 40, 31]","[1, 40, 41]",367.45,19.95,41,222,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1871, 8]","[0, 40, 9]","[0, 1500, 12]","[0, 1500, 12]","[0, 642, 12]","[1, 40, 14]","[1, 104, 20]","[0, 40, 22]","[0, 552, 23]","[1, 40, 35]","[1, 132, 131]","[0, 40, 132]","[0, 71, 133]","[1, 71, 134]","[0, 40, 135]","[1, 518, 135]","[0, 40, 136]",369.05,55.6,136,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1839, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 641, 14]","[1, 40, 15]","[1, 104, 23]","[0, 40, 24]","[0, 552, 26]","[1, 40, 36]","[1, 132, 361]","[0, 40, 361]","[0, 71, 363]","[1, 71, 368]","[0, 40, 369]","[1, 518, 370]","[0, 40, 371]",367.4,137.7,371,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1871, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 642, 13]","[1, 40, 13]","[1, 104, 23]","[0, 40, 24]","[0, 552, 27]","[1, 40, 38]","[1, 132, 186]","[0, 40, 186]","[0, 71, 188]","[1, 71, 195]","[0, 40, 196]","[1, 518, 197]",369.05,67.15,197,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1839, 12]","[0, 40, 13]","[0, 40, 14]","[0, 1500, 19]","[0, 1500, 19]","[0, 641, 19]","[1, 40, 20]","[1, 104, 71]","[0, 40, 72]","[0, 552, 74]","[1, 132, 80]","[0, 40, 81]","[1, 71, 81]","[0, 40, 82]","[0, 71, 83]","[1, 518, 83]","[0, 40, 84]",367.4,45.8,84,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1775, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 642, 14]","[1, 40, 15]","[1, 104, 23]","[0, 40, 24]","[0, 552, 26]","[1, 40, 37]","[1, 132, 79]","[0, 40, 80]","[0, 71, 82]","[1, 71, 90]","[0, 40, 92]","[1, 518, 92]",364.25,35.65,92,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 1871, 17]","[0, 40, 18]","[0, 1500, 23]","[0, 1500, 23]","[0, 642, 23]","[1, 40, 23]","[1, 104, 32]","[0, 40, 33]","[0, 552, 35]","[1, 40, 46]","[1, 132, 244]","[0, 40, 245]","[0, 71, 247]","[1, 71, 254]","[0, 40, 255]","[1, 518, 259]","[0, 40, 261]",369.05,102.4,261,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1807, 24]","[0, 40, 25]","[0, 1500, 31]","[0, 1500, 31]","[0, 643, 31]","[1, 40, 32]","[1, 104, 48]","[0, 40, 49]","[0, 552, 50]","[1, 40, 61]","[1, 132, 359]","[0, 40, 361]","[0, 71, 362]","[1, 71, 365]","[0, 40, 366]","[1, 518, 366]","[0, 40, 367]",365.9,146.95,367,221,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1839, 7]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 643, 14]","[1, 40, 14]","[1, 104, 25]","[0, 40, 26]","[0, 552, 28]","[1, 40, 39]","[1, 132, 241]","[0, 40, 242]","[0, 71, 244]","[1, 40, 256]","[1, 71, 263]","[0, 40, 264]","[1, 518, 265]",367.5,98.45,265,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1839, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 642, 13]","[1, 40, 13]","[1, 104, 18]","[0, 40, 20]","[0, 552, 22]","[1, 40, 33]","[1, 132, 105]","[0, 40, 106]","[1, 71, 107]","[0, 40, 108]","[0, 71, 108]","[1, 518, 108]",367.45,40.95,108,221,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 6]","[1, 1871, 13]","[0, 40, 14]","[0, 40, 14]","[0, 1500, 20]","[0, 1500, 20]","[0, 642, 20]","[1, 40, 21]","[1, 104, 29]","[0, 40, 30]","[0, 552, 32]","[1, 40, 44]","[1, 132, 131]","[0, 40, 132]","[0, 71, 134]","[1, 71, 140]","[1, 518, 140]","[0, 40, 141]",369.05,54.2,141,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1839, 14]","[0, 40, 14]","[0, 40, 15]","[0, 1500, 20]","[0, 1500, 20]","[0, 641, 20]","[1, 40, 21]","[1, 104, 41]","[0, 40, 42]","[0, 552, 43]","[1, 40, 54]","[1, 132, 184]","[0, 40, 185]","[1, 71, 186]","[1, 518, 186]","[0, 71, 186]","[0, 40, 186]",367.4,71.4,186,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1871, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 643, 13]","[1, 40, 14]","[1, 104, 19]","[0, 40, 19]","[0, 552, 21]","[1, 40, 32]","[1, 132, 165]","[0, 40, 166]","[1, 71, 166]","[0, 40, 167]","[1, 518, 167]","[0, 71, 168]",369.1,58.6,168,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1839, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 642, 12]","[1, 40, 12]","[1, 104, 19]","[0, 40, 20]","[0, 552, 21]","[1, 40, 33]","[1, 132, 148]","[0, 40, 148]","[1, 71, 149]","[1, 518, 149]","[0, 40, 149]","[0, 71, 150]",367.45,53.15,150,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1839, 8]","[0, 40, 9]","[0, 40, 9]","[0, 1500, 15]","[0, 1500, 15]","[0, 642, 15]","[1, 40, 16]","[1, 104, 21]","[0, 40, 22]","[0, 552, 24]","[1, 40, 34]","[1, 132, 114]","[0, 40, 115]","[1, 71, 116]","[0, 71, 116]","[0, 40, 117]","[1, 518, 117]",367.45,44.65,117,221,,,,,,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 7]","[1, 1807, 15]","[0, 40, 16]","[0, 40, 16]","[0, 1500, 21]","[0, 1500, 21]","[0, 642, 21]","[1, 40, 22]","[1, 104, 34]","[0, 40, 36]","[0, 552, 37]","[1, 40, 48]","[1, 132, 142]","[1, 71, 143]","[0, 40, 143]","[1, 518, 143]","[0, 40, 144]","[0, 40, 144]",364.3,57.95,144,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1839, 9]","[0, 40, 9]","[0, 1500, 14]","[0, 1500, 14]","[0, 642, 14]","[1, 40, 15]","[1, 104, 24]","[0, 40, 25]","[0, 552, 27]","[1, 40, 38]","[1, 132, 273]","[0, 40, 274]","[1, 71, 274]","[0, 71, 275]","[0, 40, 275]","[1, 518, 278]","[0, 40, 279]",367.45,106.4,279,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1775, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 641, 13]","[1, 40, 13]","[1, 104, 20]","[0, 40, 21]","[0, 552, 23]","[1, 40, 35]","[1, 132, 76]","[0, 40, 77]","[0, 71, 79]","[1, 71, 83]","[0, 40, 83]","[1, 518, 87]",364.2,33.5,87,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 7]","[1, 1807, 17]","[0, 40, 18]","[0, 40, 18]","[0, 1500, 24]","[0, 1500, 24]","[0, 643, 24]","[1, 40, 24]","[1, 104, 32]","[0, 40, 33]","[0, 552, 35]","[1, 40, 46]","[1, 132, 249]","[0, 40, 252]","[0, 71, 253]","[1, 40, 265]","[1, 71, 267]","[0, 40, 268]",342,93.05,268,221,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1839, 18]","[0, 40, 19]","[0, 1500, 24]","[0, 1500, 24]","[0, 641, 24]","[1, 40, 24]","[1, 104, 33]","[0, 40, 34]","[0, 552, 36]","[1, 40, 47]","[1, 132, 152]","[0, 40, 153]","[0, 71, 155]","[1, 40, 166]","[1, 71, 180]","[0, 40, 181]","[1, 518, 182]",367.4,72.95,182,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1775, 10]","[0, 40, 10]","[0, 40, 10]","[0, 1500, 16]","[0, 1500, 16]","[0, 641, 16]","[1, 40, 17]","[1, 104, 25]","[0, 40, 26]","[0, 552, 28]","[1, 40, 39]","[1, 132, 115]","[0, 40, 116]","[0, 71, 118]","[1, 71, 118]","[0, 40, 119]","[1, 40, 130]",340.3,46.9,130,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1807, 10]","[0, 40, 11]","[0, 40, 11]","[0, 1500, 17]","[0, 1500, 18]","[0, 643, 18]","[1, 40, 18]","[1, 104, 27]","[0, 40, 28]","[0, 552, 29]","[1, 40, 41]","[1, 132, 96]","[1, 71, 96]","[0, 40, 97]","[0, 40, 97]","[1, 518, 98]","[0, 71, 98]",365.9,41.05,98,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1807, 14]","[0, 40, 15]","[0, 1500, 21]","[0, 1500, 21]","[0, 643, 21]","[1, 40, 21]","[1, 104, 30]","[0, 40, 31]","[0, 552, 33]","[1, 40, 44]","[1, 132, 223]","[0, 40, 224]","[0, 71, 226]","[1, 71, 228]","[0, 40, 229]","[1, 518, 253]","[0, 40, 255]",365.9,94.9,255,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1839, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 14]","[0, 1500, 14]","[0, 642, 14]","[1, 40, 15]","[1, 104, 20]","[0, 40, 21]","[0, 552, 23]","[1, 40, 35]","[1, 132, 225]","[0, 40, 225]","[1, 71, 226]","[1, 518, 226]","[0, 40, 226]","[0, 40, 226]",365.9,77.05,226,221,,,,,,,,
"[1, 52, 0]","[0, 48, 6]","[1, 40, 6]","[1, 1807, 15]","[0, 40, 16]","[0, 40, 17]","[0, 1500, 23]","[0, 1500, 23]","[0, 642, 23]","[1, 40, 24]","[1, 104, 37]","[0, 40, 38]","[0, 552, 41]","[1, 40, 52]","[1, 132, 227]","[0, 40, 228]","[1, 71, 229]","[0, 40, 229]","[0, 71, 230]","[1, 518, 233]",365.85,84.85,233,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1839, 12]","[0, 40, 13]","[0, 40, 13]","[0, 1500, 19]","[0, 1500, 19]","[0, 642, 19]","[1, 40, 20]","[1, 104, 25]","[0, 40, 25]","[0, 552, 27]","[1, 40, 38]","[1, 132, 251]","[0, 40, 252]","[1, 71, 253]","[0, 71, 254]","[0, 40, 254]","[1, 518, 256]",367.45,87.9,256,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1871, 20]","[0, 40, 21]","[0, 40, 22]","[0, 1500, 28]","[0, 1500, 28]","[0, 642, 28]","[1, 40, 29]","[1, 104, 37]","[0, 40, 38]","[0, 552, 40]","[1, 40, 51]","[1, 132, 140]","[0, 40, 141]","[1, 71, 142]","[0, 40, 143]","[1, 518, 143]","[0, 71, 144]",369.05,60.3,144,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1839, 14]","[0, 40, 15]","[0, 40, 15]","[0, 1500, 20]","[0, 1500, 20]","[0, 642, 20]","[1, 40, 21]","[1, 104, 29]","[0, 40, 29]","[0, 552, 32]","[1, 40, 42]","[1, 132, 149]","[0, 40, 150]","[0, 71, 152]","[1, 40, 162]","[1, 71, 170]","[0, 40, 171]",343.55,61.1,171,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 5]","[1, 1807, 12]","[0, 40, 13]","[0, 40, 14]","[0, 1500, 19]","[0, 1500, 19]","[0, 642, 19]","[1, 40, 20]","[1, 104, 34]","[0, 40, 35]","[0, 552, 37]","[1, 40, 47]","[1, 132, 168]","[0, 40, 169]","[0, 71, 171]","[1, 40, 181]","[1, 71, 210]","[1, 518, 212]",365.85,69.5,212,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 7]","[1, 1775, 11]","[0, 40, 12]","[0, 40, 12]","[0, 1500, 17]","[0, 1500, 17]","[0, 642, 17]","[1, 40, 17]","[1, 104, 23]","[0, 40, 25]","[0, 552, 26]","[1, 40, 36]","[1, 132, 160]","[0, 40, 161]","[1, 71, 162]","[0, 40, 162]","[1, 518, 163]","[0, 71, 163]",364.25,59.8,163,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1871, 7]","[0, 40, 8]","[0, 1500, 12]","[0, 1500, 13]","[0, 641, 13]","[1, 40, 13]","[1, 104, 19]","[0, 40, 20]","[0, 552, 21]","[1, 40, 31]","[1, 132, 214]","[0, 40, 215]","[1, 71, 215]","[0, 40, 216]","[1, 518, 217]","[0, 71, 217]","[0, 40, 217]",369,83.85,217,221,,,,,,,,
"[1, 52, 0]","[0, 48, 5]","[1, 40, 6]","[1, 1807, 12]","[0, 40, 13]","[0, 1500, 18]","[0, 1500, 19]","[0, 641, 19]","[1, 40, 20]","[1, 104, 78]","[0, 40, 79]","[0, 552, 81]","[1, 40, 93]","[1, 132, 293]","[0, 40, 295]","[0, 71, 297]","[1, 71, 297]","[0, 40, 298]","[1, 518, 300]","[0, 40, 301]",365.8,126.2,301,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1839, 11]","[0, 40, 12]","[0, 1500, 16]","[0, 1500, 16]","[0, 642, 16]","[1, 40, 17]","[1, 104, 22]","[0, 40, 23]","[0, 552, 24]","[1, 40, 35]","[1, 132, 164]","[0, 40, 165]","[1, 71, 166]","[0, 71, 166]","[0, 40, 166]","[1, 518, 167]","[0, 40, 168]",367.45,68.15,168,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 6]","[1, 1839, 54]","[0, 40, 55]","[0, 1500, 61]","[0, 1500, 61]","[0, 642, 62]","[1, 40, 62]","[1, 104, 82]","[0, 40, 83]","[0, 552, 84]","[1, 40, 95]","[1, 132, 338]","[0, 40, 338]","[0, 71, 341]","[1, 71, 345]","[0, 40, 346]","[1, 518, 348]","[0, 40, 349]",367.45,155.7,349,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1839, 7]","[0, 40, 8]","[0, 40, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 641, 13]","[1, 40, 14]","[1, 104, 19]","[0, 40, 20]","[0, 552, 21]","[1, 40, 32]","[1, 132, 106]","[1, 71, 107]","[0, 40, 107]","[1, 518, 107]","[0, 40, 107]","[0, 40, 108]",365.85,40.95,108,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 4]","[1, 1775, 6]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 13]","[0, 642, 13]","[1, 40, 13]","[1, 104, 19]","[0, 40, 20]","[0, 552, 22]","[1, 40, 33]","[1, 132, 153]","[0, 40, 154]","[0, 71, 156]","[1, 40, 168]","[1, 71, 185]","[1, 518, 187]","[0, 40, 187]",364.25,67.8,187,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1871, 27]","[0, 40, 28]","[0, 40, 28]","[0, 1500, 36]","[0, 1500, 36]","[0, 642, 36]","[1, 40, 36]","[1, 104, 42]","[0, 40, 43]","[0, 552, 44]","[1, 40, 55]","[1, 132, 123]","[0, 40, 124]","[1, 71, 124]","[0, 40, 125]","[1, 518, 125]","[0, 40, 126]",367.5,58.35,126,221,,,,,,,,
"[1, 52, 0]","[0, 48, 3]","[1, 40, 4]","[1, 1871, 6]","[0, 40, 7]","[0, 40, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 643, 13]","[1, 40, 13]","[1, 104, 19]","[0, 40, 20]","[0, 552, 22]","[1, 40, 32]","[1, 132, 233]","[0, 40, 233]","[1, 71, 233]","[1, 518, 234]","[0, 40, 234]","[0, 40, 234]",367.55,78.55,234,221,,,,,,,,
"[1, 52, 0]","[0, 48, 4]","[1, 40, 5]","[1, 1775, 20]","[0, 40, 21]","[0, 40, 21]","[0, 1500, 27]","[0, 1500, 27]","[0, 643, 27]","[1, 40, 28]","[1, 104, 48]","[0, 40, 49]","[0, 552, 51]","[1, 40, 61]","[1, 132, 92]","[0, 40, 93]","[0, 71, 94]","[1, 71, 104]","[0, 40, 105]","[1, 518, 106]",364.3,49.15,106,221,,,,,,,,
