0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 339, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 678, 13]","[1, 52, 14]","[1, 116, 25]","[1, 150, 25]","[0, 52, 26]","[0, 52, 26]","[1, 532, 27]","[0, 52, 28]","[0, 573, 28]","[1, 52, 29]","[1, 83, 30]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 339, 5]","[0, 52, 6]","[0, 1500, 10]","[0, 1500, 10]","[0, 680, 10]","[1, 52, 10]","[1, 116, 22]","[1, 150, 22]","[0, 52, 23]","[0, 52, 23]","[1, 532, 23]","[0, 52, 24]","[0, 564, 25]","[0, 83, 25]","[1, 52, 25]","[1, 83, 26]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 7]","[1, 339, 7]","[0, 52, 8]","[0, 1500, 13]","[0, 1500, 13]","[1, 52, 14]","[0, 680, 14]","[1, 52, 15]","[1, 116, 37]","[1, 150, 37]","[1, 532, 38]","[0, 52, 38]","[0, 52, 38]","[0, 52, 39]","[0, 573, 40]","[1, 52, 40]","[1, 83, 40]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 403, 5]","[0, 52, 5]","[0, 1500, 10]","[0, 1500, 10]","[0, 678, 10]","[1, 52, 10]","[1, 52, 10]","[1, 116, 26]","[0, 52, 27]","[0, 564, 29]","[1, 52, 30]","[1, 150, 39]","[1, 83, 40]","[0, 52, 40]","[1, 532, 40]","[0, 52, 41]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 6]","[1, 403, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 12]","[1, 116, 31]","[0, 52, 32]","[0, 564, 34]","[1, 52, 35]","[1, 150, 78]","[1, 83, 78]","[0, 52, 79]","[1, 532, 79]","[0, 52, 79]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 371, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 13]","[1, 52, 13]","[0, 679, 13]","[1, 52, 14]","[1, 116, 29]","[1, 150, 30]","[1, 532, 30]","[0, 52, 30]","[0, 52, 31]","[0, 52, 31]","[0, 573, 32]","[1, 52, 32]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 403, 6]","[0, 52, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 679, 13]","[1, 52, 13]","[1, 116, 58]","[1, 150, 59]","[0, 52, 59]","[0, 52, 60]","[1, 532, 60]","[0, 564, 61]","[0, 52, 61]","[0, 83, 61]","[1, 52, 61]","[1, 52, 62]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 435, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 678, 11]","[1, 52, 11]","[1, 52, 12]","[1, 116, 35]","[1, 150, 36]","[0, 52, 36]","[1, 532, 37]","[0, 52, 37]","[0, 52, 38]","[0, 564, 38]","[1, 52, 38]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 7]","[1, 435, 7]","[0, 52, 8]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 12]","[1, 116, 38]","[0, 52, 39]","[0, 564, 41]","[1, 52, 41]","[1, 150, 89]","[1, 83, 90]","[1, 532, 90]","[0, 52, 90]","[0, 52, 91]","[0, 52, 91]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 11]","[1, 52, 11]","[1, 116, 21]","[1, 150, 22]","[0, 52, 22]","[0, 52, 23]","[1, 532, 23]","[0, 564, 24]","[0, 52, 24]","[0, 83, 24]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 435, 6]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 678, 12]","[1, 52, 13]","[1, 116, 16]","[1, 150, 16]","[1, 532, 17]","[0, 52, 17]","[0, 52, 17]","[0, 52, 18]","[0, 564, 19]","[0, 83, 19]","[1, 52, 19]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 1500, 10]","[0, 1500, 10]","[0, 678, 10]","[1, 52, 11]","[1, 116, 26]","[1, 150, 27]","[1, 532, 28]","[0, 52, 28]","[0, 52, 28]","[0, 52, 29]","[0, 573, 30]","[1, 52, 30]","[1, 83, 31]","[0, 52, 32]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 435, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 678, 11]","[1, 52, 11]","[1, 116, 19]","[1, 150, 19]","[0, 52, 20]","[0, 52, 20]","[1, 532, 21]","[0, 595, 22]","[0, 52, 22]","[1, 52, 22]","[1, 83, 23]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 435, 5]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 12]","[1, 116, 26]","[1, 150, 26]","[0, 52, 27]","[0, 52, 27]","[0, 564, 28]","[0, 83, 28]","[1, 52, 29]","[1, 532, 29]","[1, 83, 29]","[0, 52, 29]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 4]","[1, 371, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 10]","[0, 1500, 10]","[0, 678, 10]","[1, 52, 10]","[1, 116, 18]","[1, 150, 18]","[0, 52, 19]","[0, 52, 19]","[1, 532, 19]","[0, 52, 20]","[0, 595, 21]","[1, 52, 21]","[1, 83, 21]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 371, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 12]","[1, 116, 31]","[1, 150, 32]","[0, 52, 32]","[1, 532, 32]","[0, 52, 33]","[0, 52, 33]","[0, 564, 34]","[1, 52, 34]","[0, 83, 34]","[1, 52, 35]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 680, 11]","[1, 52, 11]","[1, 116, 20]","[1, 150, 20]","[1, 532, 21]","[0, 52, 21]","[0, 52, 21]","[0, 52, 21]","[0, 564, 22]","[1, 52, 23]","[0, 83, 23]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 679, 12]","[1, 52, 12]","[1, 116, 19]","[1, 150, 20]","[1, 532, 21]","[0, 52, 21]","[0, 52, 21]","[0, 52, 21]","[0, 564, 23]","[0, 83, 23]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 403, 6]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 11]","[1, 116, 24]","[1, 150, 25]","[0, 52, 26]","[1, 532, 26]","[0, 52, 26]","[0, 52, 27]","[0, 564, 27]","[1, 52, 27]","[0, 83, 28]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 1500, 10]","[0, 1500, 10]","[0, 678, 10]","[1, 52, 10]","[1, 52, 10]","[1, 116, 32]","[1, 150, 33]","[1, 532, 33]","[0, 52, 34]","[0, 52, 34]","[0, 52, 34]","[0, 573, 35]","[1, 52, 36]","[1, 83, 36]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 339, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 11]","[1, 116, 28]","[1, 150, 28]","[0, 52, 28]","[1, 532, 29]","[0, 52, 29]","[0, 52, 30]","[0, 564, 30]","[1, 52, 30]","[0, 83, 31]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 13]","[1, 116, 24]","[0, 52, 24]","[0, 564, 26]","[1, 52, 26]","[1, 150, 30]","[1, 83, 31]","[0, 52, 31]","[1, 532, 31]","[0, 52, 32]","[0, 52, 32]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 13]","[1, 52, 13]","[0, 680, 13]","[1, 52, 13]","[1, 116, 20]","[1, 150, 20]","[0, 52, 20]","[0, 52, 21]","[1, 532, 21]","[0, 52, 22]","[0, 564, 22]","[0, 83, 22]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]","[1, 52, 12]","[1, 116, 18]","[1, 150, 18]","[0, 52, 19]","[0, 52, 19]","[1, 532, 19]","[0, 52, 20]","[0, 564, 21]","[1, 52, 21]","[0, 83, 22]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 371, 6]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 15]","[0, 1500, 15]","[0, 679, 15]","[1, 52, 15]","[1, 116, 38]","[1, 150, 38]","[1, 532, 39]","[0, 52, 39]","[0, 52, 40]","[0, 52, 40]","[0, 573, 41]","[1, 52, 41]","[1, 83, 41]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 403, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 679, 12]","[1, 52, 12]","[1, 116, 43]","[1, 150, 44]","[0, 52, 44]","[0, 52, 44]","[1, 532, 45]","[0, 564, 46]","[0, 83, 46]","[0, 52, 46]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 6]","[1, 339, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 679, 13]","[1, 52, 13]","[1, 116, 38]","[1, 150, 39]","[0, 52, 39]","[1, 532, 39]","[0, 52, 39]","[0, 52, 40]","[0, 564, 41]","[0, 83, 41]","[1, 52, 41]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 339, 5]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 12]","[1, 116, 49]","[1, 150, 50]","[0, 52, 51]","[1, 532, 51]","[0, 52, 51]","[0, 52, 52]","[0, 564, 52]","[0, 83, 52]","[1, 52, 53]","[1, 83, 53]",321
"[1, 64, 0]","[0, 60, 14]","[1, 52, 15]","[1, 1500, 16]","[1, 371, 16]","[0, 52, 18]","[0, 52, 18]","[0, 1500, 23]","[0, 1500, 23]","[0, 678, 23]","[1, 52, 24]","[1, 116, 26]","[1, 150, 26]","[1, 532, 27]","[0, 52, 33]","[0, 52, 33]","[0, 52, 33]","[0, 564, 41]","[0, 83, 41]","[1, 52, 41]",321
"[1, 64, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1500, 4]","[1, 371, 4]","[0, 52, 5]","[0, 52, 5]","[0, 1500, 12]","[0, 1500, 12]","[0, 678, 12]","[1, 52, 12]","[1, 116, 37]","[1, 150, 37]","[1, 532, 38]","[0, 52, 38]","[0, 52, 39]","[0, 573, 40]","[1, 52, 40]","[1, 83, 41]","[0, 52, 42]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 339, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[0, 1500, 11]","[0, 680, 11]","[1, 52, 11]","[1, 116, 16]","[1, 150, 17]","[0, 52, 17]","[0, 52, 18]","[1, 532, 18]","[0, 564, 19]","[0, 83, 19]","[0, 52, 19]","[1, 52, 19]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 435, 6]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 12]","[1, 116, 38]","[1, 150, 38]","[1, 532, 39]","[0, 52, 39]","[0, 52, 39]","[0, 52, 40]","[0, 564, 41]","[0, 83, 41]","[1, 52, 42]","[1, 52, 42]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 403, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 11]","[0, 1500, 11]","[0, 680, 11]","[1, 52, 11]","[1, 116, 35]","[1, 150, 35]","[0, 52, 35]","[1, 532, 36]","[0, 52, 36]","[0, 52, 37]","[0, 564, 37]","[0, 83, 37]","[1, 52, 38]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 6]","[1, 403, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]","[1, 52, 12]","[1, 116, 31]","[1, 150, 32]","[1, 532, 32]","[0, 52, 32]","[0, 52, 33]","[0, 52, 33]","[0, 564, 34]","[0, 83, 34]","[1, 52, 35]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 435, 5]","[0, 52, 5]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 12]","[1, 116, 20]","[1, 150, 20]","[0, 52, 21]","[0, 52, 21]","[1, 532, 21]","[0, 564, 22]","[0, 52, 22]","[0, 83, 22]","[1, 52, 23]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 435, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 678, 11]","[1, 52, 12]","[1, 116, 18]","[1, 150, 18]","[1, 532, 18]","[0, 52, 19]","[0, 52, 19]","[0, 52, 19]","[0, 573, 21]","[1, 52, 21]","[1, 83, 22]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 11]","[1, 116, 19]","[1, 150, 19]","[0, 52, 19]","[1, 532, 20]","[0, 52, 20]","[0, 52, 20]","[0, 573, 21]","[1, 52, 21]","[1, 83, 22]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 403, 5]","[0, 52, 5]","[0, 52, 6]","[0, 1500, 9]","[0, 1500, 9]","[1, 52, 9]","[1, 52, 10]","[0, 679, 10]","[1, 52, 10]","[1, 116, 16]","[1, 150, 17]","[1, 532, 17]","[0, 52, 18]","[0, 52, 18]","[0, 52, 18]","[0, 573, 20]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 403, 6]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 11]","[1, 116, 31]","[1, 150, 31]","[1, 532, 32]","[0, 52, 32]","[0, 52, 32]","[0, 52, 33]","[0, 573, 34]","[1, 52, 34]","[1, 83, 35]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 403, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 678, 11]","[1, 52, 11]","[1, 116, 17]","[1, 150, 17]","[1, 532, 17]","[0, 52, 18]","[0, 52, 18]","[0, 573, 19]","[1, 52, 20]","[1, 83, 20]","[0, 52, 21]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 371, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 678, 12]","[1, 52, 13]","[1, 116, 23]","[1, 150, 24]","[1, 532, 25]","[0, 52, 25]","[0, 52, 25]","[0, 52, 25]","[0, 564, 27]","[0, 83, 27]","[1, 52, 27]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 435, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 12]","[1, 116, 18]","[1, 150, 19]","[0, 52, 19]","[1, 532, 19]","[0, 52, 19]","[0, 52, 20]","[0, 573, 21]","[1, 52, 21]","[1, 83, 22]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 435, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 12]","[0, 1500, 12]","[0, 678, 12]","[1, 52, 12]","[1, 52, 12]","[1, 116, 17]","[0, 52, 18]","[0, 564, 20]","[1, 52, 20]","[1, 150, 754]","[1, 83, 755]","[1, 532, 755]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 6]","[1, 1500, 10]","[1, 403, 10]","[0, 52, 12]","[0, 52, 12]","[0, 1500, 18]","[0, 1500, 18]","[0, 678, 18]","[1, 52, 19]","[1, 116, 67]","[1, 150, 67]","[0, 52, 67]","[1, 532, 68]","[0, 52, 69]","[0, 564, 69]","[1, 52, 70]","[0, 83, 70]","[1, 83, 70]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 339, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 11]","[1, 116, 17]","[1, 150, 17]","[1, 532, 18]","[0, 52, 18]","[0, 52, 18]","[0, 573, 20]","[1, 52, 20]","[1, 83, 21]","[0, 52, 22]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 7]","[1, 403, 7]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 680, 13]","[1, 52, 14]","[1, 116, 18]","[1, 150, 19]","[0, 52, 19]","[1, 532, 19]","[0, 52, 20]","[0, 52, 20]","[0, 564, 20]","[1, 52, 21]","[0, 83, 21]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 4]","[1, 339, 4]","[0, 52, 5]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 11]","[1, 52, 12]","[1, 116, 21]","[1, 150, 21]","[1, 532, 21]","[0, 52, 22]","[0, 52, 22]","[0, 573, 24]","[1, 52, 24]","[1, 83, 24]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 403, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 12]","[1, 116, 31]","[1, 150, 32]","[0, 52, 32]","[0, 52, 33]","[1, 532, 33]","[0, 564, 34]","[0, 52, 34]","[0, 83, 34]","[1, 52, 34]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 339, 6]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 678, 12]","[1, 52, 12]","[1, 116, 34]","[1, 150, 35]","[1, 532, 35]","[0, 52, 35]","[0, 52, 35]","[0, 52, 36]","[0, 573, 37]","[1, 52, 38]","[1, 83, 38]","[0, 52, 39]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 371, 6]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 679, 12]","[1, 52, 13]","[1, 116, 32]","[0, 52, 33]","[0, 564, 35]","[1, 52, 35]","[1, 150, 47]","[1, 83, 47]","[0, 52, 47]","[1, 532, 48]","[0, 52, 48]","[0, 52, 48]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 339, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 13]","[0, 1500, 13]","[0, 679, 13]","[1, 52, 13]","[1, 116, 20]","[0, 52, 21]","[0, 564, 24]","[1, 52, 25]","[1, 150, 36]","[1, 83, 37]","[1, 532, 37]","[0, 52, 37]","[0, 52, 38]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 11]","[1, 52, 11]","[1, 116, 28]","[0, 52, 29]","[0, 564, 31]","[1, 52, 32]","[1, 150, 66]","[1, 83, 66]","[1, 532, 66]","[0, 52, 66]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 6]","[1, 435, 6]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 11]","[1, 116, 46]","[1, 150, 47]","[0, 52, 47]","[1, 532, 48]","[0, 52, 48]","[0, 52, 48]","[0, 564, 50]","[0, 83, 50]","[1, 52, 50]","[1, 52, 51]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 435, 5]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 680, 11]","[1, 52, 11]","[1, 52, 12]","[1, 116, 27]","[1, 150, 27]","[1, 532, 28]","[0, 52, 28]","[0, 52, 28]","[0, 573, 30]","[1, 52, 31]","[1, 83, 31]","[0, 52, 32]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 339, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[0, 678, 12]","[1, 52, 12]","[1, 52, 12]","[1, 116, 41]","[0, 52, 42]","[0, 564, 44]","[1, 52, 45]","[1, 150, 214]","[0, 52, 215]","[1, 83, 215]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 12]","[1, 116, 19]","[1, 150, 19]","[1, 532, 19]","[0, 52, 20]","[0, 52, 20]","[0, 573, 22]","[1, 52, 22]","[1, 83, 22]","[0, 52, 23]","[0, 304, 30]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 403, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[0, 1500, 11]","[0, 679, 11]","[1, 52, 12]","[1, 116, 15]","[1, 150, 15]","[1, 532, 16]","[0, 52, 16]","[0, 52, 16]","[0, 52, 16]","[0, 573, 18]","[1, 52, 18]","[1, 83, 19]",321
"[1, 64, 0]","[0, 60, 3]","[1, 52, 4]","[1, 1500, 5]","[1, 339, 5]","[0, 52, 5]","[0, 52, 6]","[0, 1500, 9]","[0, 1500, 9]","[0, 678, 9]","[1, 52, 9]","[1, 116, 15]","[0, 52, 16]","[0, 564, 17]","[1, 52, 18]","[1, 150, 208]","[1, 83, 209]","[0, 52, 209]","[1, 532, 209]","[0, 52, 210]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 8]","[1, 371, 8]","[0, 52, 8]","[0, 52, 8]","[0, 1500, 13]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 15]","[0, 678, 15]","[1, 52, 15]","[1, 116, 18]","[0, 52, 18]","[0, 564, 20]","[1, 52, 21]","[1, 150, 90]","[0, 52, 91]","[1, 83, 91]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 5]","[1, 1500, 5]","[1, 339, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]","[1, 52, 12]","[1, 52, 12]","[1, 116, 17]","[1, 150, 17]","[1, 532, 18]","[0, 52, 18]","[0, 52, 18]","[0, 52, 19]","[0, 573, 20]","[1, 52, 20]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 403, 5]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 14]","[0, 1500, 14]","[0, 678, 14]","[1, 52, 14]","[1, 116, 27]","[1, 150, 27]","[0, 52, 28]","[1, 532, 28]","[0, 52, 28]","[0, 52, 28]","[0, 573, 30]","[1, 52, 30]","[1, 83, 30]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 371, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]","[1, 52, 12]","[1, 116, 17]","[0, 52, 19]","[0, 564, 21]","[1, 52, 21]","[1, 150, 99]","[1, 83, 100]","[0, 52, 100]","[1, 532, 100]","[0, 52, 102]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 371, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 12]","[0, 1500, 12]","[0, 680, 12]","[1, 52, 12]","[1, 116, 28]","[0, 52, 28]","[1, 150, 29]","[0, 52, 29]","[1, 532, 29]","[0, 52, 30]","[0, 564, 32]","[0, 83, 32]","[1, 52, 32]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 7]","[1, 403, 7]","[0, 52, 8]","[0, 1500, 13]","[0, 1500, 13]","[0, 679, 13]","[1, 52, 14]","[1, 52, 15]","[1, 116, 34]","[1, 150, 36]","[0, 52, 36]","[1, 532, 36]","[0, 52, 37]","[0, 52, 37]","[0, 564, 38]","[1, 52, 38]","[0, 83, 38]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 435, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 12]","[0, 1500, 12]","[0, 678, 12]","[1, 52, 12]","[1, 116, 30]","[1, 150, 30]","[1, 532, 30]","[0, 52, 31]","[0, 52, 31]","[0, 52, 31]","[0, 564, 32]","[1, 52, 32]","[1, 83, 32]",321
"[1, 64, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1500, 6]","[1, 403, 6]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[0, 1500, 11]","[0, 680, 11]","[1, 52, 11]","[1, 116, 33]","[1, 150, 34]","[0, 52, 35]","[0, 52, 35]","[1, 532, 35]","[0, 52, 36]","[0, 564, 36]","[0, 83, 37]","[1, 52, 37]",321
"[1, 64, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1500, 5]","[1, 435, 5]","[0, 52, 6]","[0, 1500, 10]","[0, 1500, 10]","[0, 680, 10]","[1, 52, 11]","[1, 116, 21]","[1, 150, 21]","[1, 532, 22]","[0, 52, 23]","[0, 52, 23]","[0, 573, 25]","[1, 52, 25]","[1, 83, 26]","[0, 52, 26]","[0, 258, 34]",321
