0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 665, 11]","[1, 52, 11]","[1, 116, 15]","[1, 144, 15]","[1, 380, 15]","[0, 52, 15]",112
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 665, 14]","[1, 52, 14]","[1, 116, 16]","[0, 52, 17]","[1, 144, 17]","[1, 380, 18]",112
"[1, 60, 0]","[0, 60, 11]","[1, 52, 11]","[1, 1962, 12]","[0, 52, 17]","[0, 52, 18]","[0, 1500, 22]","[1, 52, 22]","[0, 1500, 22]","[1, 52, 22]","[0, 663, 22]","[1, 52, 22]","[1, 116, 26]","[1, 144, 27]","[1, 380, 27]",112
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]","[0, 663, 13]","[1, 52, 13]","[1, 116, 17]","[1, 144, 18]","[1, 380, 18]","[0, 52, 18]",112
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1962, 8]","[0, 52, 10]","[0, 52, 10]","[0, 1500, 17]","[1, 52, 17]","[0, 1500, 17]","[1, 52, 17]","[0, 664, 17]","[1, 52, 17]","[1, 116, 24]","[1, 144, 25]","[1, 380, 25]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 20]","[1, 52, 20]","[0, 1500, 20]","[1, 52, 20]","[0, 665, 20]","[1, 52, 20]","[1, 116, 23]","[1, 144, 24]","[1, 380, 24]","[0, 52, 24]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[0, 665, 11]","[1, 52, 11]","[1, 52, 11]","[1, 116, 16]","[1, 144, 17]","[1, 380, 17]","[0, 52, 17]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 19]","[0, 52, 20]","[1, 144, 21]","[1, 380, 22]",112
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]","[1, 52, 11]","[1, 116, 14]","[1, 144, 15]","[1, 380, 15]","[0, 52, 15]",112
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 6]","[0, 52, 6]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 663, 12]","[1, 52, 12]","[1, 116, 16]","[1, 144, 16]","[1, 380, 16]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 665, 12]","[1, 52, 12]","[1, 116, 18]","[0, 52, 19]","[0, 564, 21]","[1, 144, 21]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 4]","[0, 52, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 19]","[1, 144, 20]","[1, 380, 20]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 7]","[0, 52, 8]","[0, 1500, 13]","[1, 52, 13]","[0, 1500, 13]","[1, 52, 13]","[0, 663, 13]","[1, 52, 13]","[1, 116, 19]","[1, 144, 19]","[0, 52, 20]","[0, 52, 20]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 665, 11]","[1, 52, 11]","[1, 116, 13]","[1, 144, 14]","[1, 380, 14]",112
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 1962, 4]","[0, 52, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 665, 9]","[1, 52, 9]","[1, 116, 12]","[1, 144, 12]","[1, 380, 12]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 664, 12]","[1, 52, 12]","[1, 116, 16]","[1, 144, 16]","[1, 380, 16]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 1962, 5]","[0, 52, 6]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 663, 11]","[1, 52, 11]","[1, 116, 16]","[1, 144, 17]","[1, 380, 17]",112
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1962, 5]","[0, 52, 7]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 664, 11]","[1, 52, 11]","[1, 116, 14]","[1, 144, 15]","[0, 52, 15]",112
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 14]","[1, 222, 15]","[1, 415, 15]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]","[1, 52, 11]","[1, 116, 13]","[1, 222, 14]","[1, 415, 14]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 9]","[1, 52, 9]","[1, 116, 15]","[0, 52, 16]","[1, 222, 17]","[1, 415, 17]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 9]","[1, 52, 9]","[1, 116, 15]","[1, 222, 15]","[0, 52, 16]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]","[1, 52, 11]","[1, 116, 15]","[1, 222, 15]","[1, 415, 15]","[0, 52, 16]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]","[1, 52, 11]","[1, 116, 19]","[1, 222, 19]","[1, 415, 19]","[0, 52, 21]",110
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 7]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 380, 12]","[1, 52, 12]","[1, 116, 16]","[1, 222, 16]","[0, 52, 16]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 380, 9]","[1, 52, 9]","[1, 116, 11]","[1, 222, 12]","[1, 415, 12]","[0, 52, 12]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 11]","[1, 52, 11]","[1, 116, 14]","[1, 222, 15]","[1, 415, 15]","[0, 52, 16]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]","[1, 52, 10]","[1, 116, 14]","[0, 52, 15]","[1, 222, 15]","[1, 415, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 12]","[1, 222, 13]","[1, 415, 13]","[0, 52, 13]",110
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 725, 8]","[0, 52, 10]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 378, 14]","[1, 52, 14]","[1, 116, 17]","[1, 222, 18]","[1, 415, 18]","[0, 52, 19]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 378, 11]","[1, 52, 11]","[1, 116, 16]","[1, 222, 16]","[1, 415, 16]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 379, 14]","[1, 52, 14]","[1, 116, 18]","[1, 222, 19]","[1, 415, 19]","[0, 52, 19]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[0, 380, 10]","[1, 52, 10]","[1, 52, 10]","[1, 116, 16]","[1, 222, 16]","[0, 52, 17]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 13]","[1, 222, 13]","[1, 415, 13]","[0, 52, 14]",110
"[1, 60, 0]","[0, 60, 7]","[1, 52, 7]","[1, 725, 8]","[0, 52, 13]","[0, 1500, 16]","[1, 52, 16]","[0, 1500, 16]","[1, 52, 16]","[0, 378, 16]","[1, 52, 16]","[1, 116, 20]","[1, 222, 21]","[1, 415, 21]","[0, 52, 25]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 380, 12]","[1, 52, 12]","[1, 116, 15]","[1, 222, 16]","[1, 415, 16]","[0, 52, 16]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 11]","[1, 52, 11]","[1, 116, 14]","[1, 222, 14]","[1, 415, 14]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]","[1, 52, 11]","[1, 116, 16]","[1, 222, 16]","[1, 415, 17]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 10]","[1, 52, 10]","[1, 116, 12]","[1, 222, 13]","[1, 415, 13]","[0, 52, 13]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]","[1, 52, 11]","[1, 116, 17]","[1, 222, 18]","[1, 415, 18]","[0, 52, 19]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 379, 14]","[1, 52, 14]","[1, 116, 17]","[1, 222, 17]","[1, 415, 17]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 13]","[1, 222, 13]","[1, 415, 14]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]","[1, 52, 12]","[1, 116, 15]","[1, 222, 15]","[1, 415, 15]","[0, 52, 16]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 13]","[1, 222, 13]","[1, 415, 14]","[0, 52, 14]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]","[1, 52, 11]","[1, 116, 17]","[1, 222, 17]","[1, 415, 18]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 8]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 378, 11]","[1, 52, 11]","[1, 116, 16]","[1, 222, 17]","[1, 415, 17]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 14]","[1, 222, 14]","[1, 415, 14]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 4]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 378, 9]","[1, 52, 9]","[1, 116, 12]","[1, 222, 12]","[1, 415, 12]","[0, 52, 13]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 380, 12]","[1, 52, 12]","[1, 116, 18]","[1, 222, 19]","[1, 415, 19]","[0, 52, 20]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]","[1, 52, 11]","[1, 116, 16]","[1, 222, 17]","[1, 415, 17]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]","[1, 52, 10]","[1, 116, 14]","[1, 222, 14]","[1, 415, 14]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 17]","[1, 222, 17]","[1, 415, 17]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 380, 9]","[1, 52, 9]","[1, 116, 17]","[1, 222, 18]","[1, 415, 18]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1500, 9]","[1, 52, 9]","[0, 379, 9]","[1, 52, 9]","[1, 116, 11]","[1, 222, 12]","[1, 415, 12]","[0, 52, 12]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]","[1, 52, 11]","[1, 116, 15]","[1, 222, 15]","[1, 415, 15]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 12]","[1, 222, 12]","[1, 415, 12]","[0, 52, 13]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 378, 11]","[1, 52, 11]","[1, 116, 14]","[1, 222, 15]","[1, 415, 15]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 7]","[0, 52, 8]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]","[1, 52, 12]","[1, 116, 20]","[1, 222, 20]","[0, 52, 21]","[1, 415, 21]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 378, 10]","[1, 52, 10]","[1, 116, 14]","[1, 222, 15]","[1, 415, 15]","[0, 52, 16]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 12]","[1, 222, 12]","[1, 415, 12]","[0, 52, 14]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 378, 9]","[1, 52, 9]","[1, 116, 14]","[1, 222, 14]","[1, 415, 14]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]","[1, 52, 12]","[1, 116, 16]","[1, 222, 16]","[1, 415, 16]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]","[1, 52, 10]","[1, 116, 14]","[1, 222, 15]","[1, 415, 15]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]","[1, 52, 10]","[1, 116, 16]","[1, 222, 17]","[1, 415, 17]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 7]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]","[1, 52, 11]","[1, 116, 15]","[1, 222, 16]","[1, 415, 16]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 27]","[1, 222, 27]","[1, 415, 27]","[0, 52, 28]",110
"[1, 60, 0]","[0, 60, 8]","[1, 52, 8]","[1, 725, 9]","[0, 52, 10]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 379, 14]","[1, 52, 14]","[1, 116, 17]","[1, 222, 18]","[1, 415, 18]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 13]","[1, 52, 13]","[0, 380, 13]","[1, 52, 13]","[1, 116, 16]","[1, 222, 17]","[1, 415, 17]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 380, 14]","[1, 52, 14]","[1, 116, 17]","[1, 222, 18]","[1, 415, 18]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 27]","[1, 52, 27]","[1, 725, 27]","[0, 52, 36]","[0, 1500, 44]","[1, 52, 44]","[0, 1500, 44]","[1, 52, 44]","[0, 379, 44]","[1, 52, 44]","[1, 116, 48]","[1, 222, 48]","[1, 415, 48]","[0, 52, 51]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[0, 378, 10]","[1, 52, 10]","[1, 52, 10]","[1, 116, 14]","[1, 222, 14]","[1, 415, 14]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 12]","[1, 52, 12]","[0, 380, 13]","[1, 52, 13]","[1, 116, 16]","[1, 222, 17]","[1, 415, 17]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[0, 379, 10]","[1, 52, 10]","[1, 52, 10]","[1, 116, 14]","[1, 222, 14]","[1, 415, 14]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 378, 9]","[1, 52, 9]","[1, 116, 13]","[1, 222, 13]","[1, 415, 14]","[0, 52, 14]",110
"[1, 60, 0]","[0, 60, 3]","[1, 52, 3]","[1, 725, 4]","[0, 52, 5]","[0, 1500, 8]","[1, 52, 8]","[0, 1500, 8]","[1, 52, 8]","[0, 379, 8]","[1, 52, 8]","[1, 116, 12]","[1, 222, 12]","[1, 415, 12]","[0, 52, 13]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]","[1, 52, 10]","[1, 116, 12]","[1, 222, 12]","[1, 415, 12]","[0, 52, 13]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 8]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 379, 12]","[1, 52, 12]","[1, 116, 17]","[1, 222, 17]","[1, 415, 18]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]","[1, 52, 10]","[1, 116, 14]","[1, 222, 14]","[1, 415, 15]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 380, 9]","[1, 52, 9]","[1, 116, 14]","[1, 222, 14]","[1, 415, 15]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 14]","[1, 52, 14]","[0, 1500, 14]","[1, 52, 14]","[0, 378, 14]","[1, 52, 14]","[1, 116, 20]","[1, 222, 21]","[0, 52, 21]","[0, 52, 22]",110
"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 725, 6]","[0, 52, 7]","[0, 1500, 12]","[1, 52, 12]","[0, 1500, 12]","[1, 52, 12]","[0, 378, 12]","[1, 52, 12]","[1, 116, 16]","[1, 222, 17]","[1, 415, 17]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 6]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 380, 10]","[1, 52, 10]","[1, 116, 16]","[1, 222, 17]","[1, 415, 17]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 4]","[0, 52, 6]","[0, 1500, 13]","[1, 52, 13]","[0, 1500, 13]","[0, 379, 13]","[1, 52, 13]","[1, 52, 13]","[1, 116, 15]","[1, 222, 16]","[1, 415, 16]","[0, 52, 17]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 379, 11]","[1, 52, 11]","[1, 116, 15]","[1, 222, 15]","[1, 415, 15]","[0, 52, 16]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 5]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 9]","[1, 52, 9]","[0, 1500, 9]","[1, 52, 9]","[0, 378, 9]","[1, 52, 9]","[1, 116, 14]","[1, 222, 14]","[1, 415, 15]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 16]","[1, 222, 17]","[1, 415, 17]","[0, 52, 18]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 5]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]","[1, 52, 12]","[1, 116, 15]","[1, 222, 16]","[1, 415, 16]","[0, 52, 16]",110
"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 725, 5]","[0, 52, 7]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]","[1, 52, 11]","[1, 116, 15]","[1, 222, 15]","[1, 415, 15]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 10]","[1, 52, 10]","[0, 1500, 10]","[1, 52, 10]","[0, 379, 10]","[1, 52, 10]","[1, 116, 14]","[1, 222, 14]","[1, 415, 14]","[0, 52, 15]",110
"[1, 60, 0]","[0, 60, 4]","[1, 52, 4]","[1, 725, 5]","[0, 52, 6]","[0, 1500, 11]","[1, 52, 11]","[0, 1500, 11]","[1, 52, 11]","[0, 380, 11]","[1, 52, 11]","[1, 116, 18]","[1, 222, 18]","[1, 415, 18]","[0, 52, 19]",110
